configLine, inputFile, /home/rafael/Documents/Robotics Documentation/VisionTesting/Gate/gate3.avi, entity, pathBase, visObj, path, 
frame, time, found, orientation, centerPointX, centerPointY
579, 0.0123400688171, False, 0.0, 0, 0
580, 0.012876033783, False, 0.0, 0, 0
581, 0.0125341415405, False, 0.0, 0, 0
582, 0.0128059387207, False, 0.0, 0, 0
583, 0.0122320652008, False, 0.0, 0, 0
584, 0.0129458904266, False, 0.0, 0, 0
585, 0.0129299163818, False, 0.0, 0, 0
586, 0.0125689506531, False, 0.0, 0, 0
587, 0.012284040451, False, 0.0, 0, 0
588, 0.0125751495361, False, 0.0, 0, 0
589, 0.0119969844818, False, 0.0, 0, 0
590, 0.012885093689, False, 0.0, 0, 0
591, 0.012501001358, False, 0.0, 0, 0
592, 0.0121238231659, False, 0.0, 0, 0
593, 0.0120241641998, False, 0.0, 0, 0
594, 0.012748003006, False, 0.0, 0, 0
595, 0.012852191925, False, 0.0, 0, 0
596, 0.0124378204346, False, 0.0, 0, 0
597, 0.0123481750488, False, 0.0, 0, 0
598, 0.0123088359833, False, 0.0, 0, 0
599, 0.012286901474, False, 0.0, 0, 0
600, 0.0124309062958, False, 0.0, 0, 0
601, 0.0124049186707, False, 0.0, 0, 0
602, 0.012866973877, False, 0.0, 0, 0
603, 0.0131011009216, False, 0.0, 0, 0
604, 0.0128228664398, False, 0.0, 0, 0
605, 0.0125441551208, False, 0.0, 0, 0
606, 0.0126621723175, False, 0.0, 0, 0
607, 0.0161819458008, False, 0.0, 0, 0
608, 0.0127210617065, False, 0.0, 0, 0
609, 0.0122170448303, False, 0.0, 0, 0
610, 0.0122151374817, False, 0.0, 0, 0
611, 0.0131130218506, False, 0.0, 0, 0
612, 0.0122709274292, False, 0.0, 0, 0
613, 0.0133180618286, False, 0.0, 0, 0
614, 0.0124468803406, False, 0.0, 0, 0
615, 0.012412071228, False, 0.0, 0, 0
616, 0.0127708911896, False, 0.0, 0, 0
617, 0.0127069950104, False, 0.0, 0, 0
618, 0.0130021572113, False, 0.0, 0, 0
619, 0.0124700069427, False, 0.0, 0, 0
620, 0.0122318267822, False, 0.0, 0, 0
621, 0.0129301548004, False, 0.0, 0, 0
622, 0.012806892395, False, 0.0, 0, 0
623, 0.0130190849304, False, 0.0, 0, 0
624, 0.0128889083862, False, 0.0, 0, 0
625, 0.0123369693756, False, 0.0, 0, 0
626, 0.0129461288452, False, 0.0, 0, 0
627, 0.012277841568, False, 0.0, 0, 0
628, 0.0125260353088, False, 0.0, 0, 0
629, 0.0131678581238, False, 0.0, 0, 0
630, 0.0133559703827, False, 0.0, 0, 0
631, 0.012423992157, False, 0.0, 0, 0
632, 0.0121629238129, False, 0.0, 0, 0
633, 0.0128569602966, False, 0.0, 0, 0
634, 0.012815952301, False, 0.0, 0, 0
635, 0.0121691226959, False, 0.0, 0, 0
636, 0.0121669769287, False, 0.0, 0, 0
637, 0.01389503479, False, 0.0, 0, 0
638, 0.0130209922791, False, 0.0, 0, 0
639, 0.0127229690552, False, 0.0, 0, 0
640, 0.0134179592133, False, 0.0, 0, 0
641, 0.0125479698181, False, 0.0, 0, 0
642, 0.0164787769318, False, 0.0, 0, 0
643, 0.0123920440674, False, 0.0, 0, 0
644, 0.013151884079, False, 0.0, 0, 0
645, 0.012069940567, False, 0.0, 0, 0
646, 0.012442111969, False, 0.0, 0, 0
647, 0.0126550197601, False, 0.0, 0, 0
648, 0.0126240253448, False, 0.0, 0, 0
649, 0.0128269195557, False, 0.0, 0, 0
650, 0.0129940509796, False, 0.0, 0, 0
651, 0.0129210948944, False, 0.0, 0, 0
652, 0.0129389762878, False, 0.0, 0, 0
653, 0.012167930603, False, 0.0, 0, 0
654, 0.0122900009155, False, 0.0, 0, 0
655, 0.0123291015625, False, 0.0, 0, 0
656, 0.0126359462738, False, 0.0, 0, 0
657, 0.0129020214081, False, 0.0, 0, 0
658, 0.012127161026, False, 0.0, 0, 0
659, 0.0126349925995, False, 0.0, 0, 0
660, 0.0128870010376, False, 0.0, 0, 0
661, 0.0130760669708, False, 0.0, 0, 0
662, 0.0122978687286, False, 0.0, 0, 0
663, 0.0123059749603, False, 0.0, 0, 0
664, 0.0134618282318, False, 0.0, 0, 0
665, 0.0126659870148, False, 0.0, 0, 0
666, 0.0134558677673, False, 0.0, 0, 0
667, 0.0120677947998, False, 0.0, 0, 0
668, 0.0123529434204, False, 0.0, 0, 0
669, 0.0124361515045, False, 0.0, 0, 0
670, 0.0121760368347, False, 0.0, 0, 0
671, 0.0119910240173, False, 0.0, 0, 0
672, 0.012727022171, False, 0.0, 0, 0
673, 0.0125157833099, False, 0.0, 0, 0
674, 0.0121200084686, False, 0.0, 0, 0
675, 0.0126440525055, False, 0.0, 0, 0
676, 0.0125319957733, False, 0.0, 0, 0
677, 0.0139248371124, False, 0.0, 0, 0
678, 0.012001991272, False, 0.0, 0, 0
679, 0.0122380256653, False, 0.0, 0, 0
680, 0.0125598907471, False, 0.0, 0, 0
681, 0.0121350288391, False, 0.0, 0, 0
682, 0.0121459960938, False, 0.0, 0, 0
683, 0.0123870372772, False, 0.0, 0, 0
684, 0.0126140117645, False, 0.0, 0, 0
685, 0.0128259658813, False, 0.0, 0, 0
686, 0.0125830173492, False, 0.0, 0, 0
687, 0.0121641159058, False, 0.0, 0, 0
688, 0.0126709938049, False, 0.0, 0, 0
689, 0.0120990276337, False, 0.0, 0, 0
690, 0.0122709274292, False, 0.0, 0, 0
691, 0.0122580528259, False, 0.0, 0, 0
692, 0.0124540328979, False, 0.0, 0, 0
693, 0.0130989551544, False, 0.0, 0, 0
694, 0.0133609771729, False, 0.0, 0, 0
695, 0.0120589733124, False, 0.0, 0, 0
696, 0.0124590396881, False, 0.0, 0, 0
697, 0.0148849487305, False, 0.0, 0, 0
698, 0.0121629238129, False, 0.0, 0, 0
699, 0.0172760486603, False, 0.0, 0, 0
700, 0.0119271278381, False, 0.0, 0, 0
701, 0.0123579502106, False, 0.0, 0, 0
702, 0.0121920108795, False, 0.0, 0, 0
703, 0.0126218795776, False, 0.0, 0, 0
704, 0.0122277736664, False, 0.0, 0, 0
705, 0.0122408866882, False, 0.0, 0, 0
706, 0.0122339725494, False, 0.0, 0, 0
707, 0.0124921798706, False, 0.0, 0, 0
708, 0.0128200054169, False, 0.0, 0, 0
709, 0.0121870040894, False, 0.0, 0, 0
710, 0.012314081192, False, 0.0, 0, 0
711, 0.0123739242554, False, 0.0, 0, 0
712, 0.0124988555908, False, 0.0, 0, 0
713, 0.0124039649963, False, 0.0, 0, 0
714, 0.0129699707031, False, 0.0, 0, 0
715, 0.0122082233429, False, 0.0, 0, 0
716, 0.0122480392456, False, 0.0, 0, 0
717, 0.0123331546783, False, 0.0, 0, 0
718, 0.0123419761658, False, 0.0, 0, 0
719, 0.0126860141754, False, 0.0, 0, 0
720, 0.0124900341034, False, 0.0, 0, 0
721, 0.0128319263458, False, 0.0, 0, 0
722, 0.0130639076233, False, 0.0, 0, 0
723, 0.0128629207611, False, 0.0, 0, 0
724, 0.0122067928314, False, 0.0, 0, 0
725, 0.0129189491272, False, 0.0, 0, 0
726, 0.0126140117645, False, 0.0, 0, 0
727, 0.0134291648865, True, 3.02366087729, 429, 147
728, 0.0124769210815, False, 0.0, 0, 0
729, 0.0121829509735, False, 0.0, 0, 0
730, 0.0120851993561, False, 0.0, 0, 0
731, 0.0127880573273, False, 0.0, 0, 0
732, 0.0127689838409, False, 0.0, 0, 0
733, 0.0122110843658, False, 0.0, 0, 0
734, 0.0135228633881, False, 0.0, 0, 0
735, 0.0125710964203, False, 0.0, 0, 0
736, 0.0126781463623, False, 0.0, 0, 0
737, 0.0135941505432, False, 0.0, 0, 0
738, 0.0132830142975, False, 0.0, 0, 0
739, 0.0133409500122, False, 0.0, 0, 0
740, 0.012197971344, False, 0.0, 0, 0
741, 0.0126860141754, False, 0.0, 0, 0
742, 0.0121858119965, False, 0.0, 0, 0
743, 0.0119841098785, False, 0.0, 0, 0
744, 0.012139081955, False, 0.0, 0, 0
745, 0.012412071228, False, 0.0, 0, 0
746, 0.01251912117, False, 0.0, 0, 0
747, 0.0123250484467, False, 0.0, 0, 0
748, 0.013612985611, False, 0.0, 0, 0
749, 0.0123891830444, False, 0.0, 0, 0
750, 0.0133559703827, False, 0.0, 0, 0
751, 0.0128810405731, False, 0.0, 0, 0
752, 0.0126669406891, False, 0.0, 0, 0
753, 0.0129117965698, False, 0.0, 0, 0
754, 0.0132160186768, False, 0.0, 0, 0
755, 0.0135130882263, False, 0.0, 0, 0
756, 0.0122699737549, False, 0.0, 0, 0
757, 0.0134439468384, False, 0.0, 0, 0
758, 0.012677192688, False, 0.0, 0, 0
759, 0.0122680664062, False, 0.0, 0, 0
760, 0.012225151062, False, 0.0, 0, 0
761, 0.013149023056, False, 0.0, 0, 0
762, 0.0123651027679, False, 0.0, 0, 0
763, 0.0123300552368, False, 0.0, 0, 0
764, 0.0121459960938, False, 0.0, 0, 0
765, 0.0125358104706, False, 0.0, 0, 0
766, 0.0131039619446, False, 0.0, 0, 0
767, 0.0126469135284, False, 0.0, 0, 0
768, 0.012934923172, False, 0.0, 0, 0
769, 0.0123507976532, False, 0.0, 0, 0
770, 0.0130069255829, False, 0.0, 0, 0
771, 0.0125598907471, False, 0.0, 0, 0
772, 0.0129239559174, False, 0.0, 0, 0
773, 0.012845993042, False, 0.0, 0, 0
774, 0.0128481388092, False, 0.0, 0, 0
775, 0.0131809711456, False, 0.0, 0, 0
776, 0.0127019882202, False, 0.0, 0, 0
777, 0.0129489898682, False, 0.0, 0, 0
778, 0.0121099948883, False, 0.0, 0, 0
779, 0.0121328830719, False, 0.0, 0, 0
780, 0.0122089385986, False, 0.0, 0, 0
781, 0.0121970176697, False, 0.0, 0, 0
782, 0.012834072113, False, 0.0, 0, 0
783, 0.0127880573273, False, 0.0, 0, 0
784, 0.0128228664398, False, 0.0, 0, 0
785, 0.0131051540375, False, 0.0, 0, 0
786, 0.0157361030579, False, 0.0, 0, 0
787, 0.0121898651123, False, 0.0, 0, 0
788, 0.0125198364258, False, 0.0, 0, 0
789, 0.0122010707855, False, 0.0, 0, 0
790, 0.0133011341095, False, 0.0, 0, 0
791, 0.0122511386871, False, 0.0, 0, 0
792, 0.0144197940826, False, 0.0, 0, 0
793, 0.0123901367188, False, 0.0, 0, 0
794, 0.0119638442993, False, 0.0, 0, 0
795, 0.0127041339874, False, 0.0, 0, 0
796, 0.0124399662018, False, 0.0, 0, 0
797, 0.0124940872192, False, 0.0, 0, 0
798, 0.0122759342194, False, 0.0, 0, 0
799, 0.0128400325775, False, 0.0, 0, 0
800, 0.0121359825134, False, 0.0, 0, 0
801, 0.0135381221771, False, 0.0, 0, 0
802, 0.0122380256653, False, 0.0, 0, 0
803, 0.0120499134064, False, 0.0, 0, 0
804, 0.0121948719025, False, 0.0, 0, 0
805, 0.0128929615021, False, 0.0, 0, 0
806, 0.0130040645599, False, 0.0, 0, 0
807, 0.0122318267822, False, 0.0, 0, 0
808, 0.0127699375153, False, 0.0, 0, 0
809, 0.012913942337, False, 0.0, 0, 0
810, 0.0130770206451, False, 0.0, 0, 0
811, 0.0125749111176, False, 0.0, 0, 0
812, 0.0128440856934, False, 0.0, 0, 0
813, 0.0124490261078, False, 0.0, 0, 0
814, 0.0126888751984, False, 0.0, 0, 0
815, 0.012344121933, False, 0.0, 0, 0
816, 0.0121591091156, False, 0.0, 0, 0
817, 0.0122029781342, False, 0.0, 0, 0
818, 0.0122690200806, False, 0.0, 0, 0
819, 0.0129179954529, False, 0.0, 0, 0
820, 0.0128600597382, False, 0.0, 0, 0
821, 0.0121550559998, False, 0.0, 0, 0
822, 0.0121750831604, False, 0.0, 0, 0
823, 0.0127229690552, False, 0.0, 0, 0
824, 0.0125408172607, False, 0.0, 0, 0
825, 0.0129020214081, False, 0.0, 0, 0
826, 0.0126929283142, False, 0.0, 0, 0
827, 0.0148160457611, False, 0.0, 0, 0
828, 0.0122499465942, False, 0.0, 0, 0
829, 0.0132250785828, False, 0.0, 0, 0
830, 0.0134379863739, False, 0.0, 0, 0
831, 0.0138580799103, False, 0.0, 0, 0
832, 0.0126478672028, False, 0.0, 0, 0
833, 0.0131371021271, False, 0.0, 0, 0
834, 0.0130620002747, False, 0.0, 0, 0
835, 0.0121250152588, False, 0.0, 0, 0
836, 0.0129818916321, False, 0.0, 0, 0
837, 0.0130219459534, False, 0.0, 0, 0
838, 0.0129067897797, False, 0.0, 0, 0
839, 0.0127940177917, False, 0.0, 0, 0
840, 0.012806892395, False, 0.0, 0, 0
841, 0.0130009651184, False, 0.0, 0, 0
842, 0.0130681991577, False, 0.0, 0, 0
843, 0.0129811763763, False, 0.0, 0, 0
844, 0.0125169754028, False, 0.0, 0, 0
845, 0.0122640132904, False, 0.0, 0, 0
846, 0.0129840373993, False, 0.0, 0, 0
847, 0.0129289627075, False, 0.0, 0, 0
848, 0.0153920650482, False, 0.0, 0, 0
849, 0.0120739936829, False, 0.0, 0, 0
850, 0.0122599601746, False, 0.0, 0, 0
851, 0.0125160217285, False, 0.0, 0, 0
852, 0.0122368335724, False, 0.0, 0, 0
853, 0.0120270252228, False, 0.0, 0, 0
854, 0.0121328830719, False, 0.0, 0, 0
855, 0.0124759674072, False, 0.0, 0, 0
856, 0.0125830173492, False, 0.0, 0, 0
857, 0.0123898983002, False, 0.0, 0, 0
858, 0.0123569965363, False, 0.0, 0, 0
859, 0.0142800807953, True, 3.40380187502, 455, 239
860, 0.0135118961334, True, 2.81573610623, 460, 239
861, 0.0126950740814, True, 2.12260867362, 464, 239
862, 0.0132429599762, True, 1.6833589994, 468, 239
863, 0.0135729312897, True, 2.43822482536, 472, 239
864, 0.012885093689, True, 1.9299358711, 476, 239
865, 0.0134110450745, True, 2.76407263329, 480, 239
866, 0.0128109455109, True, 2.55198147278, 484, 239
867, 0.0137140750885, True, 3.44287045308, 487, 239
868, 0.0134229660034, True, 3.78977567556, 490, 239
869, 0.0128819942474, True, 3.61627537681, 493, 239
870, 0.0124530792236, True, 3.71707513629, 495, 239
871, 0.0130338668823, True, 3.39828975885, 497, 239
872, 0.0130848884583, True, 4.11856752822, 499, 239
873, 0.0135080814362, True, 4.02093647373, 501, 239
874, 0.0127129554749, True, 3.88307598432, 503, 239
875, 0.0138800144196, True, 3.74106938027, 504, 239
876, 0.0131289958954, True, 4.38501989534, 505, 239
877, 0.0135958194733, True, 4.28544283355, 506, 239
878, 0.0132179260254, True, 3.51837143288, 506, 239
879, 0.0132009983063, True, 3.76944929607, 507, 239
880, 0.0132460594177, True, 3.62634307071, 506, 239
881, 0.0132360458374, True, 4.32403336535, 506, 239
882, 0.013671875, True, 4.68119733516, 505, 239
883, 0.0130929946899, True, 4.93841549204, 503, 239
884, 0.0129449367523, True, 4.48886601383, 500, 239
885, 0.0127060413361, True, 4.47646240554, 495, 239
886, 0.0126938819885, True, 4.99363066676, 489, 239
887, 0.0129208564758, True, 4.70183807173, 481, 239
888, 0.0129299163818, True, 3.56629885096, 473, 239
889, 0.0137319564819, True, 3.58223353933, 464, 239
890, 0.0138621330261, True, 3.70527251161, 454, 239
891, 0.0134711265564, True, 2.96227781231, 443, 239
892, 0.0129010677338, True, 3.53492774302, 432, 239
893, 0.0136260986328, True, 3.04587940023, 421, 239
894, 0.0135869979858, True, 3.38168564357, 410, 239
895, 0.0134580135345, True, 2.40218856025, 398, 239
896, 0.0127191543579, True, 2.80174805563, 387, 239
897, 0.0127110481262, True, 4.03114763608, 376, 239
898, 0.0131289958954, True, -0.0953196148115, 365, 239
899, 0.0133130550385, True, -1.38482514408, 356, 239
900, 0.0133669376373, True, 1.43749271669, 348, 239
901, 0.0129818916321, True, 0.653947137307, 338, 239
902, 0.0127470493317, True, 1.1595382616, 330, 239
903, 0.0136249065399, True, -1.1432755843, 323, 239
904, 0.0126020908356, True, -4.38732824798, 318, 239
905, 0.0132639408112, True, -0.665251098419, 315, 239
906, 0.0131268501282, True, -2.418956855, 311, 239
907, 0.0125088691711, False, 0.0, 0, 0
908, 0.0126459598541, False, 0.0, 0, 0
909, 0.0121970176697, False, 0.0, 0, 0
910, 0.0135159492493, True, -1.96906586158, 304, 239
911, 0.0123159885406, False, 0.0, 0, 0
912, 0.0124018192291, False, 0.0, 0, 0
913, 0.012818813324, True, -2.84117184777, 302, 239
914, 0.0121560096741, False, 0.0, 0, 0
915, 0.0122010707855, False, 0.0, 0, 0
916, 0.0121700763702, False, 0.0, 0, 0
917, 0.0130960941315, False, 0.0, 0, 0
918, 0.0129179954529, False, 0.0, 0, 0
919, 0.0128679275513, False, 0.0, 0, 0
920, 0.0129730701447, False, 0.0, 0, 0
921, 0.0131108760834, False, 0.0, 0, 0
922, 0.0131349563599, False, 0.0, 0, 0
923, 0.0131509304047, False, 0.0, 0, 0
924, 0.0131139755249, False, 0.0, 0, 0
925, 0.0130939483643, False, 0.0, 0, 0
926, 0.0129599571228, False, 0.0, 0, 0
927, 0.0128500461578, False, 0.0, 0, 0
928, 0.0125391483307, False, 0.0, 0, 0
929, 0.0125639438629, False, 0.0, 0, 0
930, 0.0132298469543, False, 0.0, 0, 0
931, 0.0168461799622, False, 0.0, 0, 0
932, 0.0124220848083, False, 0.0, 0, 0
933, 0.0142729282379, True, -2.77350496759, 321, 225
934, 0.013580083847, True, -2.86996099027, 321, 223
935, 0.0127561092377, True, -3.32598529341, 320, 220
936, 0.0129780769348, True, -1.95524151692, 323, 218
937, 0.0126619338989, True, -2.21328623709, 322, 216
938, 0.0125761032104, True, -2.18393682666, 319, 213
939, 0.0127530097961, True, -2.41448319168, 318, 210
940, 0.0132241249084, True, -2.43422914309, 321, 208
941, 0.0135610103607, True, -1.08020560828, 320, 205
942, 0.0139100551605, True, -1.94625989391, 317, 202
943, 0.0143558979034, True, -1.46208829196, 320, 199
944, 0.012451171875, True, 0.221725934487, 316, 197
945, 0.0126829147339, True, 0.460878180514, 316, 194
946, 0.0133049488068, True, -1.70389741124, 316, 192
947, 0.0134308338165, True, -1.6113346873, 316, 189
948, 0.0126919746399, True, -0.704265129303, 316, 186
949, 0.0127809047699, True, -1.3004860159, 316, 184
950, 0.0126798152924, True, -0.762956952548, 316, 182
951, 0.0135760307312, True, -1.35551687035, 315, 179
952, 0.0135400295258, True, -0.61674309553, 315, 178
953, 0.0133519172668, True, -0.402001953761, 313, 176
954, 0.0131189823151, True, 1.13396602389, 313, 174
955, 0.0127458572388, True, -0.83916818525, 311, 172
956, 0.0124320983887, True, -0.418216811816, 309, 171
957, 0.0135588645935, True, -1.04864327964, 307, 170
958, 0.0124468803406, True, 0.840609390677, 305, 168
959, 0.0127079486847, True, 1.55480815456, 303, 169
960, 0.013335943222, True, 1.8234530905, 301, 168
961, 0.0131378173828, True, 1.52399026472, 298, 167
962, 0.0126609802246, True, 0.172944716745, 295, 166
963, 0.013249874115, True, 1.45283337362, 293, 166
964, 0.0128738880157, True, 0.706662508952, 290, 165
965, 0.0135219097137, True, -0.958675950698, 287, 164
966, 0.012501001358, True, 1.38890279591, 285, 165
967, 0.0135841369629, True, 2.08512450563, 283, 164
968, 0.0125160217285, True, 2.03527093186, 281, 164
969, 0.0127019882202, True, -0.215455815133, 277, 164
970, 0.0130848884583, True, 1.46054463997, 275, 164
971, 0.0132241249084, True, 1.72093875449, 273, 164
972, 0.0125939846039, True, 1.70597384504, 271, 164
973, 0.0130469799042, True, 1.80707439285, 269, 164
974, 0.0126118659973, True, 2.84819317725, 267, 164
975, 0.0128161907196, True, 2.3730306669, 265, 165
976, 0.012589931488, True, 0.223481293091, 263, 164
977, 0.0135531425476, True, -0.683132519658, 261, 166
978, 0.0125200748444, True, -0.00133621255627, 259, 166
979, 0.0130350589752, True, -0.214281018581, 257, 165
980, 0.0130851268768, True, -1.19586798367, 255, 166
981, 0.0131378173828, True, -1.03154043685, 253, 166
982, 0.0129210948944, True, -1.5174742681, 251, 166
983, 0.013601064682, True, -2.09124432693, 249, 166
984, 0.0123419761658, True, -0.981598170108, 248, 166
985, 0.0127329826355, True, -0.528551711268, 247, 166
986, 0.0124199390411, True, 0.122257876162, 245, 165
987, 0.0129089355469, True, -0.711286591277, 243, 166
988, 0.0130498409271, True, -0.748743360068, 241, 165
989, 0.01335978508, True, -1.11239629094, 239, 164
990, 0.0128259658813, True, 1.2197326817, 239, 163
991, 0.0130889415741, True, 1.8184465497, 237, 163
992, 0.012932062149, True, 0.49384746217, 235, 161
993, 0.0142478942871, True, 0.0890085184569, 233, 160
994, 0.0136480331421, True, 3.59332568099, 232, 159
995, 0.0127868652344, True, 1.28143666648, 230, 158
996, 0.0128509998322, True, 0.381128883063, 228, 157
997, 0.0137648582458, True, 0.39346420663, 226, 156
998, 0.0131859779358, True, 0.839823909769, 224, 154
999, 0.0137770175934, True, 2.15035960886, 221, 153
1000, 0.0125539302826, True, 4.76477144386, 220, 152
1001, 0.0136179924011, True, 4.40837225054, 218, 150
1002, 0.0125629901886, True, 4.20109642134, 216, 149
1003, 0.0130310058594, True, 4.40396701873, 214, 148
1004, 0.0128908157349, True, 2.48627510581, 212, 146
1005, 0.0138039588928, True, 4.98859020634, 211, 145
1006, 0.0128538608551, True, 3.02257481873, 210, 144
1007, 0.0129499435425, True, 4.3902789731, 208, 143
1008, 0.0130741596222, True, 3.53134887437, 209, 142
1009, 0.0129580497742, True, 3.96115890052, 209, 141
1010, 0.0135281085968, True, 4.26445353067, 208, 140
1011, 0.0140070915222, True, 4.20502402492, 208, 140
1012, 0.0127408504486, True, 4.83783431856, 208, 139
1013, 0.0130407810211, True, 4.50215745704, 208, 138
1014, 0.0130121707916, True, 5.08474524111, 208, 138
1015, 0.0134248733521, True, 4.92674255369, 208, 137
1016, 0.0134038925171, True, 5.22175232843, 206, 136
1017, 0.0132758617401, True, 5.41171336215, 209, 135
1018, 0.0131962299347, True, 5.28713746384, 210, 134
1019, 0.0131230354309, True, 5.51986953624, 209, 133
1020, 0.0130560398102, True, 6.01950446086, 212, 133
1021, 0.0133099555969, True, 5.66813932895, 213, 133
1022, 0.0127668380737, True, 6.19033465175, 212, 133
1023, 0.0132141113281, True, 6.30543002014, 214, 132
1024, 0.0128011703491, True, 6.68507236063, 215, 133
1025, 0.0134818553925, True, 6.2559997342, 214, 133
1026, 0.0134501457214, True, 6.81802878855, 215, 134
1027, 0.0134339332581, True, 7.03917022314, 216, 134
1028, 0.0123560428619, True, 7.00906222657, 216, 134
1029, 0.0128130912781, True, 7.65910502506, 215, 134
1030, 0.0132031440735, True, 7.49255085288, 215, 135
1031, 0.0134809017181, True, 7.87250761631, 214, 135
1032, 0.0132968425751, True, 7.35205374209, 214, 135
1033, 0.0133991241455, True, 8.08968728433, 214, 135
1034, 0.0134210586548, True, 8.44775279085, 215, 135
1035, 0.013561964035, True, 8.59690350929, 216, 135
1036, 0.012971162796, True, 9.03562782983, 216, 136
1037, 0.0136559009552, True, 9.42511935169, 217, 136
1038, 0.013356924057, True, 9.3692817697, 217, 137
1039, 0.0128419399261, True, 9.08045389534, 219, 138
1040, 0.0134799480438, True, 9.69818273081, 219, 139
1041, 0.0138809680939, True, 9.96691643835, 220, 140
1042, 0.013200044632, True, 9.8928981952, 222, 141
1043, 0.0127398967743, True, 9.91588161294, 223, 142
1044, 0.0134248733521, True, 10.155300248, 225, 144
1045, 0.0138030052185, True, 10.3727051457, 226, 145
1046, 0.0139720439911, True, 10.5351066523, 229, 146
1047, 0.0139799118042, True, 10.4349621568, 231, 148
1048, 0.0132148265839, True, 10.7668004574, 233, 149
1049, 0.0135350227356, True, 10.9481353621, 236, 150
1050, 0.0127890110016, False, 0.0, 0, 0
1051, 0.0131130218506, False, 0.0, 0, 0
1052, 0.0121939182281, False, 0.0, 0, 0
1053, 0.0128169059753, False, 0.0, 0, 0
1054, 0.0126969814301, False, 0.0, 0, 0
1055, 0.0123159885406, False, 0.0, 0, 0
1056, 0.0129749774933, False, 0.0, 0, 0
1057, 0.012176990509, False, 0.0, 0, 0
1058, 0.0135798454285, False, 0.0, 0, 0
1059, 0.0135309696198, False, 0.0, 0, 0
1060, 0.013011932373, False, 0.0, 0, 0
1061, 0.0128450393677, False, 0.0, 0, 0
1062, 0.0127139091492, False, 0.0, 0, 0
1063, 0.0128810405731, False, 0.0, 0, 0
1064, 0.0124139785767, False, 0.0, 0, 0
1065, 0.0124080181122, False, 0.0, 0, 0
1066, 0.0125050544739, False, 0.0, 0, 0
1067, 0.0129849910736, False, 0.0, 0, 0
1068, 0.0124089717865, False, 0.0, 0, 0
1069, 0.0124890804291, False, 0.0, 0, 0
1070, 0.0132699012756, False, 0.0, 0, 0
1071, 0.0130109786987, False, 0.0, 0, 0
1072, 0.0133309364319, False, 0.0, 0, 0
1073, 0.0121729373932, False, 0.0, 0, 0
1074, 0.0129668712616, False, 0.0, 0, 0
1075, 0.0127739906311, False, 0.0, 0, 0
1076, 0.0126140117645, False, 0.0, 0, 0
1077, 0.012442111969, False, 0.0, 0, 0
1078, 0.0125660896301, False, 0.0, 0, 0
1079, 0.0121321678162, False, 0.0, 0, 0
1080, 0.0121788978577, False, 0.0, 0, 0
1081, 0.012167930603, False, 0.0, 0, 0
1082, 0.012748003006, False, 0.0, 0, 0
1083, 0.0123081207275, False, 0.0, 0, 0
1084, 0.0133941173553, False, 0.0, 0, 0
1085, 0.0121328830719, False, 0.0, 0, 0
1086, 0.0125529766083, False, 0.0, 0, 0
1087, 0.0128469467163, False, 0.0, 0, 0
1088, 0.0122859477997, False, 0.0, 0, 0
1089, 0.0129449367523, False, 0.0, 0, 0
1090, 0.0126819610596, False, 0.0, 0, 0
1091, 0.0122468471527, False, 0.0, 0, 0
1092, 0.0123960971832, False, 0.0, 0, 0
1093, 0.0124521255493, False, 0.0, 0, 0
1094, 0.0122218132019, False, 0.0, 0, 0
1095, 0.0127198696136, False, 0.0, 0, 0
1096, 0.0140650272369, False, 0.0, 0, 0
1097, 0.0122377872467, False, 0.0, 0, 0
1098, 0.0126278400421, False, 0.0, 0, 0
1099, 0.012668132782, False, 0.0, 0, 0
1100, 0.0127220153809, False, 0.0, 0, 0
1101, 0.0126609802246, False, 0.0, 0, 0
1102, 0.0129671096802, False, 0.0, 0, 0
1103, 0.012825012207, False, 0.0, 0, 0
1104, 0.0129930973053, False, 0.0, 0, 0
1105, 0.01220703125, False, 0.0, 0, 0
1106, 0.0126190185547, False, 0.0, 0, 0
1107, 0.0122919082642, False, 0.0, 0, 0
1108, 0.0128178596497, False, 0.0, 0, 0
1109, 0.0131258964539, False, 0.0, 0, 0
1110, 0.0128660202026, False, 0.0, 0, 0
1111, 0.0122208595276, False, 0.0, 0, 0
1112, 0.0122981071472, False, 0.0, 0, 0
1113, 0.0127420425415, False, 0.0, 0, 0
1114, 0.0126271247864, False, 0.0, 0, 0
1115, 0.0128018856049, False, 0.0, 0, 0
1116, 0.0128481388092, False, 0.0, 0, 0
1117, 0.0119469165802, False, 0.0, 0, 0
1118, 0.0126798152924, False, 0.0, 0, 0
1119, 0.012274980545, False, 0.0, 0, 0
1120, 0.0125360488892, False, 0.0, 0, 0
1121, 0.012284040451, False, 0.0, 0, 0
1122, 0.0123360157013, False, 0.0, 0, 0
1123, 0.0128471851349, False, 0.0, 0, 0
1124, 0.0130879878998, False, 0.0, 0, 0
1125, 0.0122208595276, False, 0.0, 0, 0
1126, 0.0126240253448, False, 0.0, 0, 0
1127, 0.0127229690552, False, 0.0, 0, 0
1128, 0.0121948719025, False, 0.0, 0, 0
1129, 0.0128839015961, False, 0.0, 0, 0
1130, 0.0128769874573, False, 0.0, 0, 0
1131, 0.0128619670868, False, 0.0, 0, 0
1132, 0.0161201953888, False, 0.0, 0, 0
1133, 0.0128870010376, False, 0.0, 0, 0
